"ProtID","Class","Subphylum"
"Spec1771|OCF45738.1","canH3","Basidiomycota"
"Spec1771|OCF46090.1","canH3","Basidiomycota"
"Spec1771|OCF42797.1","cenH3","Basidiomycota"
"Spec1771|OCF39021.1","canH3","Basidiomycota"
"Spec1772|WVO23979.1","canH3","Basidiomycota"
"Spec1772|WVO21793.1","canH3","Basidiomycota"
"Spec1772|WVO22334.1","cenH3","Basidiomycota"
"Spec1773|WVQ78239.1","canH3","Basidiomycota"
"Spec1773|WVQ79905.1","canH3","Basidiomycota"
"Spec1773|WVQ82444.1","cenH3","Basidiomycota"
"Spec1774|ORY86204.1","canH3","Ascomycota"
"Spec1774|ORY85483.1","cenH3","Ascomycota"
"Spec1775|KAH8090317.1","canH3","Basidiomycota"
"Spec1775|KAH8084048.1","canH3","Basidiomycota"
"Spec1775|KAH8090582.1","canH3","Basidiomycota"
"Spec1775|KAH8080872.1","cenH3","Basidiomycota"
"Spec1776|KAI9444605.1","canH3","Basidiomycota"
"Spec1776|KAI9429087.1","canH3","Basidiomycota"
"Spec1776|KAI9429090.1","canH3","Basidiomycota"
"Spec1776|KAI9448027.1","cenH3","Basidiomycota"
"Spec1776|KAI9440766.1","canH3","Basidiomycota"
"Spec1776|KAI9440760.1","canH3","Basidiomycota"
"Spec1777|KAH9167399.1","canH3","Basidiomycota"
"Spec1777|KAH9170532.1","canH3","Basidiomycota"
"Spec1777|KAH9167405.1","canH3","Basidiomycota"
"Spec1777|KAH9179696.1","cenH3","Basidiomycota"
"Spec1778|KAL4252101.1","canH3","Basidiomycota"
"Spec1778|KAL4249419.1","canH3","Basidiomycota"
"Spec1778|KAL4246281.1","canH3","Basidiomycota"
"Spec1778|KAL4242099.1","cenH3","Basidiomycota"
"Spec1778|KAL4252165.1","canH3","Basidiomycota"
"Spec1779|KAJ1920917.1","canH3","Zoopagomycota"
"Spec1779|KAJ1916367.1","cenH3","Zoopagomycota"
"Spec1779|KAJ1920916.1","canH3","Zoopagomycota"
"Spec1780|PVV00925.1","canH3","Zoopagomycota"
"Spec1780|PVV05102.1","canH3","Zoopagomycota"
"Spec1781|GFZ44194.1","cenH3","Basidiomycota"
"Spec1781|GFZ47893.1","canH3","Basidiomycota"
"Spec1781|GFZ46416.1","canH3","Basidiomycota"
"Spec1781|GFZ50100.1","canH3","Basidiomycota"
"Spec1782|KLT41738.1","canH3","Basidiomycota"
"Spec1782|KLT45524.1","canH3","Basidiomycota"
"Spec1782|KLT45162.1","canH3","Basidiomycota"
"Spec1782|KLT44203.1","cenH3","Basidiomycota"
"Spec1783|VDC07303.1","cenH3","Basidiomycota"
"Spec1783|VDC03375.1","canH3","Basidiomycota"
"Spec1783|VDB87400.1","canH3","Basidiomycota"
"Spec1783|VDB84296.1","canH3","Basidiomycota"
"Spec1783|VDC02984.1","canH3","Basidiomycota"
"Spec1784|KAJ3142086.1","cenH3","Chytridiomycota"
"Spec1784|KAJ3130803.1","cenH3","Chytridiomycota"
"Spec1784|KAJ3132872.1","cenH3","Chytridiomycota"
"Spec1784|KAJ3137563.1","canH3","Chytridiomycota"
"Spec1784|KAJ3137274.1","canH3","Chytridiomycota"
"Spec1785|CAG8444710.1","cenH3","Mucoromycota"
"Spec1785|CAG8521696.1","canH3","Mucoromycota"
"Spec1785|CAG8619001.1","cenH3","Mucoromycota"
"Spec1785|CAG8778964.1","cenH3","Mucoromycota"
"Spec1786|KAI0820780.1","canH3","Basidiomycota"
"Spec1786|KAI0830830.1","canH3","Basidiomycota"
"Spec1786|KAI0832082.1","canH3","Basidiomycota"
"Spec1786|KAI0826933.1","canH3","Basidiomycota"
"Spec1787|KAI8575245.1","canH3","Mucoromycota"
"Spec1787|KAI8582106.1","canH3","Mucoromycota"
"Spec1788|OEJ89100.1","canH3","Ascomycota"
"Spec1788|OEJ92787.1","cenH3","Ascomycota"
"Spec1789|EPT05334.1","canH3","Basidiomycota"
"Spec1789|EPT03763.1","cenH3","Basidiomycota"
"Spec1789|EPT01179.1","canH3","Basidiomycota"
"Spec1789|EPT01221.1","canH3","Basidiomycota"
"Spec1789|EPS97791.1","canH3","Basidiomycota"
"Spec1790|KAG2138760.1","canH3","Basidiomycota"
"Spec1790|KAG2152322.1","cenH3","Basidiomycota"
"Spec1791|KAI0028316.1","canH3","Basidiomycota"
"Spec1791|KAI0029493.1","canH3","Basidiomycota"
"Spec1791|KAI0028323.1","canH3","Basidiomycota"
"Spec1791|KAI0032046.1","cenH3","Basidiomycota"
"Spec1792|OZJ05750.1","canH3","Mucoromycota"
"Spec1792|OZJ03295.1","canH3","Mucoromycota"
"Spec1793|KAI9293743.1","canH3","Zoopagomycota"
"Spec1793|KAI9298653.1","canH3","Zoopagomycota"
"Spec1793|KAI9294465.1","cenH3","Zoopagomycota"
"Spec1793|KAI9290775.1","canH3","Zoopagomycota"
"Spec1793|KAI9293740.1","canH3","Zoopagomycota"
"Spec1794|KAF8185708.1","canH3","Basidiomycota"
"Spec1794|KAF8205063.1","cenH3","Basidiomycota"
"Spec1795|KAJ9056455.1","canH3","Zoopagomycota"
"Spec1795|KAJ9064754.1","canH3","Zoopagomycota"
"Spec1795|KAJ9056460.1","canH3","Zoopagomycota"
"Spec1795|KAJ9059844.1","canH3","Zoopagomycota"
"Spec1795|KAJ9052555.1","canH3","Zoopagomycota"
"Spec1795|KAJ9066457.1","cenH3","Zoopagomycota"
"Spec1795|KAJ9068162.1","canH3","Zoopagomycota"
"Spec1795|KAJ9079842.1","canH3","Zoopagomycota"
"Spec1795|KAJ9080917.1","canH3","Zoopagomycota"
"Spec1795|KAJ9064751.1","canH3","Zoopagomycota"
"Spec1795|KAJ9079844.1","canH3","Zoopagomycota"
"Spec1795|KAJ9083739.1","canH3","Zoopagomycota"
"Spec1795|KAJ9049561.1","canH3","Zoopagomycota"
"Spec1796|RSH93500.1","canH3","Basidiomycota"
"Spec1796|RSH95634.1","canH3","Basidiomycota"
"Spec1796|RSH92329.1","canH3","Basidiomycota"
"Spec1797|WVQ69450.1","canH3","Basidiomycota"
"Spec1797|WVQ70408.1","canH3","Basidiomycota"
"Spec1797|WVQ67888.1","cenH3","Basidiomycota"
"Spec1797|WVQ67888.1","canH3","Basidiomycota"
"Spec1797|WVQ66473.1","canH3","Basidiomycota"
"Spec1798|KIO17347.1","canH3","Basidiomycota"
"Spec1798|KIO21265.1","canH3","Basidiomycota"
"Spec1798|KIO17142.1","cenH3","Basidiomycota"
"Spec1798|KIO19054.1","canH3","Basidiomycota"
"Spec1798|KIO24608.1","canH3","Basidiomycota"
"Spec1799|KAG8999967.1","canH3","Basidiomycota"
"Spec1799|KAG9016872.1","cenH3","Basidiomycota"
"Spec1799|KAG8987678.1","canH3","Basidiomycota"
"Spec1799|KAG8981300.1","canH3","Basidiomycota"
"Spec1799|KAG8981292.1","canH3","Basidiomycota"
"Spec1800|KAI9508952.1","cenH3","Basidiomycota"
"Spec1800|KAI9511886.1","canH3","Basidiomycota"
"Spec1800|KAI9510042.1","canH3","Basidiomycota"
"Spec1800|KAI9510033.1","canH3","Basidiomycota"
"Spec1801|ORX54281.1","cenH3","Chytridiomycota"
"Spec1801|ORX56499.1","canH3","Chytridiomycota"
"Spec1801|ORX49681.1","canH3","Chytridiomycota"
"Spec1802|RUS23353.1","canH3","Mucoromycota"
"Spec1802|RUS12463.1","canH3","Mucoromycota"
"Spec1803|EKM52012.1","canH3","Basidiomycota"
"Spec1803|EKM61788.1","canH3","Basidiomycota"
"Spec1803|EKM59230.1","cenH3","Basidiomycota"
"Spec1803|EKM50142.1","canH3","Basidiomycota"
"Spec1804|KAF8886442.1","canH3","Basidiomycota"
"Spec1804|KAF8913989.1","cenH3","Basidiomycota"
"Spec1805|RPD64705.1","canH3","Basidiomycota"
"Spec1805|RPD57544.1","canH3","Basidiomycota"
"Spec1805|RPD67191.1","cenH3","Basidiomycota"
"Spec1805|RPD58930.1","canH3","Basidiomycota"
"Spec1805|RPD64097.1","canH3","Basidiomycota"
"Spec1805|RPD62571.1","canH3","Basidiomycota"
"Spec1806|WRT69509.1","canH3","Basidiomycota"
"Spec1806|WRT66849.1","canH3","Basidiomycota"
"Spec1806|WRT64616.1","canH3","Basidiomycota"
"Spec1806|WRT66142.1","cenH3","Basidiomycota"
"Spec1806|WRT66142.1","canH3","Basidiomycota"
"Spec1807|KAI0358075.1","canH3","Basidiomycota"
"Spec1807|KAI0349409.1","cenH3","Basidiomycota"
"Spec1807|KAI0354720.1","canH3","Basidiomycota"
"Spec1807|KAI0357604.1","canH3","Basidiomycota"
"Spec1807|KAI0352078.1","canH3","Basidiomycota"
"Spec1808|THH32941.1","cenH3","Basidiomycota"
"Spec1808|THH27796.1","canH3","Basidiomycota"
"Spec1808|THH27115.1","canH3","Basidiomycota"
"Spec1808|THH30638.1","canH3","Basidiomycota"
"Spec1809|TFK52017.1","canH3","Basidiomycota"
"Spec1809|TFK52020.1","canH3","Basidiomycota"
"Spec1809|TFK56429.1","canH3","Basidiomycota"
"Spec1809|TFK55941.1","cenH3","Basidiomycota"
"Spec1809|TFK52002.1","canH3","Basidiomycota"
"Spec1810|TFY53545.1","canH3","Basidiomycota"
"Spec1810|TFY69890.1","canH3","Basidiomycota"
"Spec1810|TFY53545.1","cenH3","Basidiomycota"
"Spec1810|TFY64465.1","cenH3","Basidiomycota"
"Spec1811|RDX53464.1","canH3","Basidiomycota"
"Spec1811|RDX41561.1","canH3","Basidiomycota"
"Spec1811|RDX42945.1","canH3","Basidiomycota"
"Spec1811|RDX50911.1","canH3","Basidiomycota"
"Spec1811|RDX55589.1","cenH3","Basidiomycota"
"Spec1812|AAW46028.1","canH3",NA
"Spec1812|AAW40662.2","cenH3",NA
"Spec1812|AAW41760.1","canH3",NA
"Spec1813|WWD20133.1","canH3","Basidiomycota"
"Spec1813|WWD21639.1","canH3","Basidiomycota"
"Spec1813|WWD17514.1","cenH3","Basidiomycota"
"Spec1813|WWD15671.1","canH3","Basidiomycota"
"Spec1814|TXT09165.1","canH3","Basidiomycota"
"Spec1814|TXT16047.1","canH3","Basidiomycota"
"Spec1815|KAJ3331493.1","canH3","Chytridiomycota"
"Spec1815|KAJ3331392.1","canH3","Chytridiomycota"
"Spec1815|KAJ3327717.1","cenH3","Chytridiomycota"
"Spec1816|ORX82422.1","canH3","Chytridiomycota"
"Spec1816|ORX80608.1","cenH3","Chytridiomycota"
"Spec1816|ORX83661.1","canH3","Chytridiomycota"
"Spec1817|KAJ3142613.1","canH3","Chytridiomycota"
"Spec1817|KAJ3196844.1","canH3","Chytridiomycota"
"Spec1817|KAJ3186782.1","canH3","Chytridiomycota"
"Spec1817|KAJ3196854.1","canH3","Chytridiomycota"
"Spec1817|KAJ3124729.1","canH3","Chytridiomycota"
"Spec1818|KAH6598732.1","canH3","Chytridiomycota"
"Spec1819|KAH8105872.1","cenH3","Basidiomycota"
"Spec1819|KAH8094656.1","canH3","Basidiomycota"
"Spec1819|KAH8103854.1","canH3","Basidiomycota"
"Spec1819|KAH8103823.1","canH3","Basidiomycota"
"Spec1820|RSH87881.1","canH3","Basidiomycota"
"Spec1820|RSH79782.1","canH3","Basidiomycota"
"Spec1820|RSH83288.1","canH3","Basidiomycota"
"Spec1820|RSH79750.1","cenH3","Basidiomycota"
"Spec1821|KAG2110593.1","canH3","Basidiomycota"
"Spec1821|KAG2116105.1","cenH3","Basidiomycota"
"Spec1822|KAF9295211.1","canH3","Mucoromycota"
"Spec1822|KAF9293398.1","cenH3","Mucoromycota"
"Spec1822|KAF9274238.1","canH3","Mucoromycota"
"Spec1823|GJJ73474.1","canH3","Mucoromycota"
"Spec1823|GJJ77356.1","canH3","Mucoromycota"
"Spec1823|GJJ72757.1","cenH3","Mucoromycota"
"Spec1823|GJJ79202.1","canH3","Mucoromycota"
"Spec1823|GJJ72762.1","canH3","Mucoromycota"
"Spec1824|KAI1319797.1","canH3","Mucoromycota"
"Spec1824|KAI1318057.1","canH3","Mucoromycota"
"Spec1825|KAG9070228.1","canH3","Mucoromycota"
"Spec1825|KAG9069595.1","canH3","Mucoromycota"
"Spec1825|KAG9072200.1","canH3","Mucoromycota"
"Spec1825|KAG9067694.1","canH3","Mucoromycota"
"Spec1825|KAG9071955.1","canH3","Mucoromycota"
"Spec1826|KAF9903028.1","canH3","Mucoromycota"
"Spec1826|KAF9910344.1","canH3","Mucoromycota"
"Spec1826|KAF9903159.1","canH3","Mucoromycota"
"Spec1826|KAF9906233.1","canH3","Mucoromycota"
"Spec1827|ORY49680.1","cenH3","Chytridiomycota"
"Spec1827|ORY87262.1","cenH3","Chytridiomycota"
"Spec1827|ORY86498.1","canH3","Chytridiomycota"
"Spec1827|ORY57080.1","canH3","Chytridiomycota"
"Spec1827|ORY20824.1","canH3","Chytridiomycota"
"Spec1827|ORY26184.1","canH3","Chytridiomycota"
"Spec1828|KAG0322538.1","canH3","Mucoromycota"
"Spec1828|KAG0319700.1","cenH3","Mucoromycota"
"Spec1828|KAG0319700.1","canH3","Mucoromycota"
"Spec1829|KAG0263767.1","canH3","Mucoromycota"
"Spec1829|KAG0256678.1","cenH3","Mucoromycota"
"Spec1830|KAG0041709.1","canH3","Mucoromycota"
"Spec1830|KAG0052571.1","canH3","Mucoromycota"
"Spec1831|KAI9239786.1","cenH3","Mucoromycota"
"Spec1831|KAI9234395.1","canH3","Mucoromycota"
"Spec1831|KAI9237981.1","canH3","Mucoromycota"
"Spec1831|KAI9238932.1","canH3","Mucoromycota"
"Spec1832|KAI7817576.1","cenH3","Mucoromycota"
"Spec1832|KAI7832191.1","canH3","Mucoromycota"
"Spec1833|KAF9987210.1","canH3","Mucoromycota"
"Spec1833|KAF9984679.1","canH3","Mucoromycota"
"Spec1833|KAF9988573.1","cenH3","Mucoromycota"
"Spec1833|KAF9979659.1","canH3","Mucoromycota"
"Spec1834|KAF9542291.1","canH3","Mucoromycota"
"Spec1834|KAF9548452.1","canH3","Mucoromycota"
"Spec1834|KAF9540677.1","canH3","Mucoromycota"
"Spec1834|KAF9541139.1","canH3","Mucoromycota"
"Spec1834|KAF9548588.1","cenH3","Mucoromycota"
"Spec1834|KAF9543494.1","canH3","Mucoromycota"
"Spec1835|KAF8953913.1","canH3","Mucoromycota"
"Spec1836|KAI0661008.1","cenH3","Basidiomycota"
"Spec1836|KAI0657280.1","canH3","Basidiomycota"
"Spec1836|KAI0654084.1","canH3","Basidiomycota"
"Spec1836|KAI0664346.1","canH3","Basidiomycota"
"Spec1836|KAI0661009.1","cenH3","Basidiomycota"
"Spec1836|KAI0658417.1","canH3","Basidiomycota"
"Spec1837|KAI0629310.1","canH3","Basidiomycota"
"Spec1837|KAI0632263.1","canH3","Basidiomycota"
"Spec1837|KAI0640180.1","canH3","Basidiomycota"
"Spec1837|KAI0630679.1","canH3","Basidiomycota"
"Spec1837|KAI0638161.1","cenH3","Basidiomycota"
"Spec1838|KAI0774247.1","cenH3","Basidiomycota"
"Spec1838|KAI0800522.1","canH3","Basidiomycota"
"Spec1838|KAI0770048.1","canH3","Basidiomycota"
"Spec1838|KAI0793757.1","canH3","Basidiomycota"
"Spec1838|KAI0794204.1","canH3","Basidiomycota"
"Spec1839|KAG2180369.1","canH3","Mucoromycota"
"Spec1839|KAG2188715.1","canH3","Mucoromycota"
"Spec1840|KAI0719581.1","canH3","Basidiomycota"
"Spec1840|KAI0719581.1","cenH3","Basidiomycota"
"Spec1840|KAI0713168.1","canH3","Basidiomycota"
"Spec1840|KAI0715669.1","canH3","Basidiomycota"
"Spec1840|KAI0718019.1","canH3","Basidiomycota"
"Spec1840|KAI0709679.1","canH3","Basidiomycota"
"Spec1841|EJD40197.1","canH3","Basidiomycota"
"Spec1841|EJD54571.1","canH3","Basidiomycota"
"Spec1841|EJD40182.1","canH3","Basidiomycota"
"Spec1841|EJD53624.1","cenH3","Basidiomycota"
"Spec1841|EJD46170.1","canH3","Basidiomycota"
"Spec1841|EJD46230.1","canH3","Basidiomycota"
"Spec1841|EJD54630.1","canH3","Basidiomycota"
"Spec1841|EJD34466.1","cenH3","Basidiomycota"
"Spec1841|EJD54532.1","canH3","Basidiomycota"
"Spec1842|ORZ41063.1","canH3","Blastocladiomycota"
"Spec1842|ORZ34907.1","cenH3","Blastocladiomycota"
"Spec1842|ORZ39603.1","cenH3","Blastocladiomycota"
"Spec1843|PWN22411.1","canH3","Basidiomycota"
"Spec1843|PWN21782.1","canH3","Basidiomycota"
"Spec1843|PWN21354.1","cenH3","Basidiomycota"
"Spec1844|KND04685.1","cenH3","Chytridiomycota"
"Spec1844|KNC96050.1","canH3","Chytridiomycota"
"Spec1844|KNC95973.1","canH3","Chytridiomycota"
"Spec1845|KAJ8329307.1","cenH3","Chytridiomycota"
"Spec1845|KAJ8325242.1","canH3","Chytridiomycota"
"Spec1846|KNE60951.1","canH3","Blastocladiomycota"
"Spec1846|KNE70980.1","canH3","Blastocladiomycota"
"Spec1846|KNE69927.1","canH3","Blastocladiomycota"
"Spec1846|KNE64507.1","cenH3","Blastocladiomycota"
"Spec1847|KAL1405399.1","cenH3","Basidiomycota"
"Spec1847|KAL1413215.1","canH3","Basidiomycota"
"Spec1847|KAL1407424.1","canH3","Basidiomycota"
"Spec1847|KAL1405280.1","canH3","Basidiomycota"
"Spec1848|KAI1790210.1","canH3","Basidiomycota"
"Spec1848|KAI1795206.1","cenH3","Basidiomycota"
"Spec1848|KAI1790966.1","canH3","Basidiomycota"
"Spec1848|KAI1788167.1","canH3","Basidiomycota"
"Spec1848|KAI1788135.1","canH3","Basidiomycota"
"Spec1849|KAJ3085418.1","canH3","Chytridiomycota"
"Spec1849|KAJ3093028.1","canH3","Chytridiomycota"
"Spec1850|KAJ8453912.1","canH3","Basidiomycota"
"Spec1850|KAJ8487153.1","canH3","Basidiomycota"
"Spec1850|KAJ8472514.1","canH3","Basidiomycota"
"Spec1850|KAJ8482615.1","canH3","Basidiomycota"
"Spec1851|KAH6915359.1","cenH3","Basidiomycota"
"Spec1851|KAH6910985.1","canH3","Basidiomycota"
"Spec1851|KAH6915693.1","cenH3","Basidiomycota"
"Spec1852|TBU62447.1","canH3","Basidiomycota"
"Spec1852|TBU61413.1","canH3","Basidiomycota"
"Spec1852|TBU60474.1","canH3","Basidiomycota"
"Spec1852|TBU63922.1","cenH3","Basidiomycota"
"Spec1852|TBU59007.1","canH3","Basidiomycota"
"Spec1853|123_KAH8556116.1","canH3","Mucoromycota"
"Spec1853|123_KAH8553893.1","canH3","Mucoromycota"
"Spec1854|OMH80242.1","canH3","Zoopagomycota"
"Spec1854|OMH81762.1","canH3","Zoopagomycota"
"Spec1854|OMH80175.1","canH3","Zoopagomycota"
"Spec1854|OMH79050.1","canH3","Zoopagomycota"
"Spec1854|OMH81627.1","canH3","Zoopagomycota"
"Spec1855|TFK90543.1","canH3","Basidiomycota"
"Spec1855|TFK81323.1","canH3","Basidiomycota"
"Spec1855|TFK89596.1","canH3","Basidiomycota"
"Spec1855|TFK89804.1","cenH3","Basidiomycota"
"Spec1855|TFK88888.1","canH3","Basidiomycota"
"Spec1856|KAK3812172.1","canH3","Mucoromycota"
"Spec1856|KAK3821410.1","canH3","Mucoromycota"
"Spec1856|KAK3827402.1","canH3","Mucoromycota"
"Spec1856|KAK3824961.1","cenH3","Mucoromycota"
"Spec1857|KAI8346098.1","cenH3","Mucoromycota"
"Spec1857|KAI8358595.1","canH3","Mucoromycota"
"Spec1857|KAI8355053.1","canH3","Mucoromycota"
"Spec1857|KAI8347929.1","canH3","Mucoromycota"
"Spec1858|KAF9942333.1","canH3","Mucoromycota"
"Spec1858|KAF9936360.1","canH3","Mucoromycota"
"Spec1858|KAF9939633.1","cenH3","Mucoromycota"
"Spec1858|KAF9933414.1","canH3","Mucoromycota"
"Spec1859|PIL37125.1","cenH3","Basidiomycota"
"Spec1859|PIL22687.1","canH3","Basidiomycota"
"Spec1859|PIL31263.1","canH3","Basidiomycota"
"Spec1859|PIL25368.1","canH3","Basidiomycota"
"Spec1859|PIL25295.1","canH3","Basidiomycota"
"Spec1860|KAL1950495.1","canH3","Basidiomycota"
"Spec1860|KAL1941183.1","canH3","Basidiomycota"
"Spec1860|KAL1945164.1","canH3","Basidiomycota"
"Spec1860|KAL1951047.1","canH3","Basidiomycota"
"Spec1860|KAL1946830.1","cenH3","Basidiomycota"
"Spec1861|KAJ3147110.1","canH3","Chytridiomycota"
"Spec1861|KAJ3145773.1","cenH3","Chytridiomycota"
"Spec1861|KAJ3150507.1","canH3","Chytridiomycota"
"Spec1862|OEJ87635.1","canH3","Ascomycota"
"Spec1862|OEJ91086.1","cenH3","Ascomycota"
"Spec1863|WWD04167.1","canH3","Basidiomycota"
"Spec1863|WWD10471.1","canH3","Basidiomycota"
"Spec1863|WWD02758.1","cenH3","Basidiomycota"
"Spec1863|WWD07477.1","canH3","Basidiomycota"
"Spec1864|WVW78256.1","canH3","Basidiomycota"
"Spec1864|WVW83463.1","canH3","Basidiomycota"
"Spec1864|WVW86719.1","canH3","Basidiomycota"
"Spec1864|WVW83674.1","cenH3","Basidiomycota"
"Spec1865|WVQ88699.1","cenH3","Basidiomycota"
"Spec1865|WVQ91877.1","canH3","Basidiomycota"
"Spec1865|WVQ89248.1","canH3","Basidiomycota"
"Spec1866|KAG2171392.1","canH3","Mucoromycota"
"Spec1866|KAG2186388.1","canH3","Mucoromycota"
"Spec1866|KAG2172293.1","canH3","Mucoromycota"
"Spec1867|KAI0769122.1","canH3","Basidiomycota"
"Spec1867|KAI0773206.1","canH3","Basidiomycota"
"Spec1867|KAI0771599.1","cenH3","Basidiomycota"
"Spec1867|KAI0778901.1","canH3","Basidiomycota"
"Spec1867|KAI0773216.1","canH3","Basidiomycota"
"Spec1868|CCL99728.1","canH3","Basidiomycota"
"Spec1868|CCM04181.1","canH3","Basidiomycota"
"Spec1868|CCM06139.1","canH3","Basidiomycota"
"Spec1868|CCM01444.1","canH3","Basidiomycota"
"Spec1869|KAI0307158.1","cenH3","Basidiomycota"
"Spec1869|KAI0294302.1","canH3","Basidiomycota"
"Spec1869|KAI0292327.1","canH3","Basidiomycota"
"Spec1869|KAI0294338.1","canH3","Basidiomycota"
"Spec1869|KAI0290420.1","canH3","Basidiomycota"
"Spec1870|KAI0729969.1","canH3","Basidiomycota"
"Spec1870|KAI0721175.1","canH3","Basidiomycota"
"Spec1870|KAI0732948.1","cenH3","Basidiomycota"
"Spec1870|KAI0736250.1","canH3","Basidiomycota"
"Spec1870|KAI0728046.1","canH3","Basidiomycota"
"Spec1871|TIA89796.1","canH3","Basidiomycota"
"Spec1871|TIA93118.1","canH3","Basidiomycota"
"Spec1871|TIA91783.1","canH3","Basidiomycota"
"Spec1871|TIA88290.1","cenH3","Basidiomycota"
"Spec1872|KAF9786374.1","canH3","Basidiomycota"
"Spec1872|KAF9786703.1","canH3","Basidiomycota"
"Spec1872|KAF9786401.1","canH3","Basidiomycota"
"Spec1872|KAF9780120.1","cenH3","Basidiomycota"
"Spec1873|KAJ3300479.1","canH3","Chytridiomycota"
"Spec1873|KAJ3296292.1","cenH3","Chytridiomycota"
"Spec1873|KAJ3293390.1","canH3","Chytridiomycota"
"Spec1874|XBW35143.1","canH3","Ascomycota"
"Spec1875|KAI0723278.1","cenH3","Basidiomycota"
"Spec1875|KAI0712376.1","canH3","Basidiomycota"
"Spec1875|KAI0704074.1","canH3","Basidiomycota"
"Spec1875|KAI0714745.1","canH3","Basidiomycota"
"Spec1875|KAI0730963.1","canH3","Basidiomycota"
"Spec1876|KAJ3992377.1","canH3","Basidiomycota"
"Spec1876|KAJ3995405.1","canH3","Basidiomycota"
"Spec1876|KAJ4000312.1","canH3","Basidiomycota"
"Spec1877|ODV89644.1","cenH3","Ascomycota"
"Spec1877|ODV89564.1","canH3","Ascomycota"
"Spec1878|EOQ99315.1","canH3","Basidiomycota"
"Spec1878|EOR00429.1","cenH3","Basidiomycota"
"Spec1878|EOR00154.1","canH3","Basidiomycota"
"Spec1878|EOR00479.1","canH3","Basidiomycota"
"Spec1878|EOR01638.1","canH3","Basidiomycota"
"Spec1878|EOR01842.1","canH3","Basidiomycota"
"Spec1878|EOQ98829.1","canH3","Basidiomycota"
"Spec1878|EOQ98740.1","canH3","Basidiomycota"
"Spec1878|EOR00907.1","canH3","Basidiomycota"
"Spec1879|WFD00142.1","canH3","Basidiomycota"
"Spec1879|WFC99387.1","canH3","Basidiomycota"
"Spec1879|WFC98097.1","cenH3","Basidiomycota"
"Spec1880|ORZ15306.1","canH3","Mucoromycota"
"Spec1880|ORZ19405.1","canH3","Mucoromycota"
"Spec1880|ORZ07141.1","cenH3","Mucoromycota"
"Spec1880|ORZ17630.1","canH3","Mucoromycota"
"Spec1880|ORZ09846.1","canH3","Mucoromycota"
"Spec1881|ORY24026.1","canH3","Basidiomycota"
"Spec1881|ORY32594.1","cenH3","Basidiomycota"
"Spec1881|ORY34901.1","canH3","Basidiomycota"
"Spec1881|ORY32071.1","canH3","Basidiomycota"
"Spec1882|WVN87276.1","canH3","Basidiomycota"
"Spec1882|WVN89006.1","canH3","Basidiomycota"
"Spec1882|WVN88172.1","cenH3","Basidiomycota"
"Spec1883|KAJ3057252.1","cenH3","Chytridiomycota"
"Spec1883|KAJ3056476.1","canH3","Chytridiomycota"
"Spec1883|KAJ3056301.1","canH3","Chytridiomycota"
"Spec1883|KAJ3055671.1","canH3","Chytridiomycota"
"Spec1884|ORX39621.1","canH3","Basidiomycota"
"Spec1884|ORX36868.1","cenH3","Basidiomycota"
"Spec1884|ORX37931.1","canH3","Basidiomycota"
"Spec1884|ORX34013.1","canH3","Basidiomycota"
"Spec1885|WWC89549.1","cenH3","Basidiomycota"
"Spec1885|WWC85198.1","canH3","Basidiomycota"
"Spec1885|WWC92999.1","canH3","Basidiomycota"
"Spec1885|WWC86731.1","canH3","Basidiomycota"
"Spec1886|KAI8821129.1","canH3","Chytridiomycota"
"Spec1886|KAI8827088.1","cenH3","Chytridiomycota"
"Spec1886|KAI8821087.1","canH3","Chytridiomycota"
"Spec1887|KAI9598772.1","canH3","Zoopagomycota"
"Spec1887|KAI9593837.1","cenH3","Zoopagomycota"
"Spec1888|GJJ11965.1","canH3","Basidiomycota"
"Spec1888|GJJ07557.1","cenH3","Basidiomycota"
"Spec1888|GJJ15016.1","canH3","Basidiomycota"
"Spec1888|GJJ15001.1","canH3","Basidiomycota"
"Spec1889|KAJ3105228.1","canH3","Chytridiomycota"
"Spec1889|KAJ3112948.1","canH3","Chytridiomycota"
"Spec1889|KAJ3100653.1","canH3","Chytridiomycota"
"Spec1890|KAJ3015328.1","canH3","Chytridiomycota"
"Spec1890|KAJ3023309.1","cenH3","Chytridiomycota"
"Spec1890|KAJ3014314.1","canH3","Chytridiomycota"
"Spec1891|OCB91642.1","canH3","Basidiomycota"
"Spec1891|OCB84418.1","cenH3","Basidiomycota"
"Spec1891|OCB84418.1","canH3","Basidiomycota"
"Spec1891|OCB86396.1","canH3","Basidiomycota"
"Spec1891|OCB87035.1","canH3","Basidiomycota"
"Spec1891|OCB86407.1","canH3","Basidiomycota"
"Spec1892|OJT09930.1","canH3","Basidiomycota"
"Spec1892|OJT04162.1","cenH3","Basidiomycota"
"Spec1892|OJT12450.1","canH3","Basidiomycota"
"Spec1892|OJT04547.1","canH3","Basidiomycota"
"Spec1892|OJT11395.1","canH3","Basidiomycota"
"Spec1893|RKP07216.1","canH3","Zoopagomycota"
"Spec1894|KAG5462959.1","canH3","Olpidiomycota"
"Spec1894|KAG5461462.1","canH3","Olpidiomycota"
"Spec1895|KAI9184541.1","canH3","Blastocladiomycota"
"Spec1895|KAI9152477.1","canH3","Blastocladiomycota"
